This file contains the downward and upward spectral flux (per wavelength) at TOA and the secondary eclipse depth (= planet to star flux ratio).
Spectral fluxes given in [erg s^-1 cm^-3].
bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     planet/star flux ratio  
417     1.36416714        1.36189731           0.00453965769      8.88167e+07     1.47914e+12     25.1029                 
418     1.36871436        1.36643697           0.00455478989      8.76579e+07     1.48379e+12     25.5147                 
419     1.37327674        1.37099176           0.00456997252      8.65142e+07     1.48756e+12     25.9177                 
420     1.37785433        1.37556173           0.00458520576      8.53853e+07     1.49238e+12     26.3453                 
421     1.38244718        1.38014693           0.00460048978      8.42711e+07     1.49649e+12     26.7672                 
422     1.38705534        1.38474742           0.00461582475      8.31715e+07     1.50071e+12     27.1977                 
423     1.39167885        1.38936325           0.00463121083      8.20861e+07     1.50473e+12     27.631                  
424     1.39631778        1.39399446           0.0046466482       8.10148e+07     1.50877e+12     28.0716                 
425     1.40097218        1.39864111           0.00466213703      7.99575e+07     1.50711e+12     28.4115                 
426     1.40564208        1.40330324           0.00467767748      7.89139e+07     1.50775e+12     28.7994                 
427     1.41032756        1.40798092           0.00469326974      7.78839e+07     1.45144e+12     28.0906                 
428     1.41502865        1.41267419           0.00470891397      7.68673e+07     1.45056e+12     28.4447                 
429     1.41974541        1.41738311           0.00472461035      7.58639e+07     1.47314e+12     29.2696                 
430     1.4244779         1.42210772           0.00474035905      7.48735e+07     1.48814e+12     29.9587                 
431     1.42922616        1.42684808           0.00475616025      7.38961e+07     1.50191e+12     30.636                  
432     1.43399024        1.43160424           0.00477201412      7.29314e+07     1.50864e+12     31.1802                 
433     1.43877021        1.43637625           0.00478792083      7.19792e+07     1.51518e+12     31.7297                 
434     1.44356611        1.44116417           0.00480388057      7.10394e+07     1.52266e+12     32.308                  
435     1.448378          1.44596805           0.0048198935       7.01119e+07     1.49996e+12     32.2474                 
436     1.45320592        1.45078794           0.00483595982      6.91964e+07     1.50224e+12     32.7239                 
437     1.45804994        1.4556239            0.00485207968      6.82928e+07     1.5154e+12      33.4473                 
438     1.46291011        1.46047598           0.00486825328      6.7401e+07      1.52463e+12     34.0961                 
439     1.46778648        1.46534424           0.00488448079      6.65208e+07     1.5321e+12      34.7167                 
440     1.4726791         1.47022872           0.00490076239      6.56521e+07     1.54161e+12     35.3943                 
441     1.47758803        1.47512948           0.00491709827      6.47947e+07     1.5404e+12      35.8347                 
442     1.48251332        1.48004658           0.0049334886       6.39484e+07     1.54908e+12     36.5135                 
443     1.48745503        1.48498007           0.00494993356      6.31131e+07     1.55206e+12     37.0679                 
444     1.49241322        1.48993              0.00496643334      6.22888e+07     1.55672e+12     37.6711                 
445     1.49738793        1.49489643           0.00498298812      6.14751e+07     1.55557e+12     38.1415                 
446     1.50237922        1.49987942           0.00499959808      6.06721e+07     1.55978e+12     38.751                  
447     1.50738715        1.50487902           0.0050162634       5.98795e+07     1.56471e+12     39.388                  
448     1.51241178        1.50989528           0.00503298428      5.90972e+07     1.57152e+12     40.0831                 
449     1.51745315        1.51492827           0.00504976089      5.83252e+07     1.57213e+12     40.6294                 
450     1.52251133        1.51997803           0.00506659343      5.75631e+07     1.58013e+12     41.3769                 
451     1.52758636        1.52504462           0.00508348208      5.6811e+07      1.58e+12        41.9212                 
452     1.53267832        1.5301281            0.00510042702      5.60687e+07     1.5809e+12      42.5003                 
453     1.53778725        1.53522853           0.00511742844      5.53361e+07     1.58604e+12     43.2031                 
454     1.5429132         1.54034596           0.00513448653      5.4613e+07      1.58804e+12     43.8303                 
455     1.54805625        1.54548045           0.00515160149      5.38993e+07     1.58229e+12     44.2497                 
456     1.55321644        1.55063205           0.00516877349      5.3195e+07      1.58155e+12     44.8147                 
457     1.55839382        1.55580082           0.00518600274      5.24998e+07     1.58899e+12     45.6216                 
458     1.56358847        1.56098682           0.00520328941      5.18136e+07     1.58843e+12     46.2094                 
459     1.56880043        1.56619011           0.00522063371      5.11365e+07     1.59251e+12     46.9417                 
460     1.57402977        1.57141075           0.00523803583      5.04681e+07     1.59506e+12     47.6397                 
461     1.57927653        1.57664878           0.00525549594      4.98084e+07     1.59592e+12     48.2965                 
462     1.58454079        1.58190428           0.00527301426      4.91574e+07     1.59901e+12     49.0309                 
463     1.58982259        1.58717729           0.00529059098      4.85148e+07     1.59948e+12     49.6951                 
464     1.595122          1.59246788           0.00530822628      4.78806e+07     1.60106e+12     50.4031                 
465     1.60043907        1.59777611           0.00532592037      4.72546e+07     1.60022e+12     51.0437                 
466     1.60577387        1.60310203           0.00534367344      4.66369e+07     1.60109e+12     51.7483                 
467     1.61112645        1.6084457            0.00536148568      4.60271e+07     1.60358e+12     52.515                  
468     1.61649687        1.61380719           0.0053793573       4.54254e+07     1.60419e+12     53.231                  
469     1.62188519        1.61918655           0.00539728849      4.48314e+07     1.60438e+12     53.9428                 
470     1.62729148        1.62458384           0.00541527945      4.42452e+07     1.60555e+12     54.6972                 
471     1.63271578        1.62999912           0.00543333039      4.36667e+07     1.60756e+12     55.4914                 
472     1.63815817        1.63543245           0.00545144149      4.30957e+07     1.60667e+12     56.1955                 
473     1.64361869        1.64088389           0.00546961296      4.25321e+07     1.60758e+12     56.9723                 
474     1.64909742        1.6463535            0.005487845        4.19759e+07     1.60913e+12     57.7829                 
475     1.65459441        1.65184135           0.00550613782      4.1427e+07      1.60828e+12     58.5176                 
476     1.66010973        1.65734748           0.00552449161      4.08852e+07     1.60922e+12     59.3276                 
477     1.66564343        1.66287197           0.00554290658      4.03504e+07     1.60822e+12     60.0766                 
478     1.67119557        1.66841488           0.00556138294      3.98227e+07     1.60882e+12     60.8956                 
479     1.67676622        1.67397626           0.00557992088      3.93018e+07     1.6088e+12      61.7019                 
480     1.68235545        1.67955619           0.00559852062      3.87877e+07     1.60861e+12     62.5121                 
481     1.6879633         1.68515471           0.00561718235      3.82804e+07     1.60868e+12     63.3434                 
482     1.69358984        1.69077189           0.00563590629      3.77796e+07     1.60779e+12     64.1474                 
483     1.69923514        1.69640779           0.00565469265      3.72854e+07     1.60839e+12     65.0221                 
484     1.70489926        1.70206249           0.00567354162      3.67976e+07     1.60701e+12     65.8274                 
485     1.71058226        1.70773603           0.00569245343      3.63162e+07     1.60717e+12     66.7065                 
486     1.7162842         1.71342848           0.00571142827      3.58411e+07     1.60621e+12     67.5507                 
487     1.72200514        1.71913991           0.00573046637      3.53721e+07     1.60505e+12     68.3967                 
488     1.72774516        1.72487038           0.00574956792      3.49093e+07     1.60475e+12     69.2907                 
489     1.73350431        1.73061994           0.00576873315      3.44526e+07     1.60336e+12     70.1483                 
490     1.73928266        1.73638868           0.00578796226      3.40017e+07     1.60278e+12     71.0528                 
491     1.74508027        1.74217664           0.00580725547      3.35568e+07     1.60133e+12     71.9298                 
492     1.7508972         1.7479839            0.00582661299      3.31177e+07     1.59764e+12     72.7156                 
493     1.75673353        1.75381051           0.00584603503      3.26843e+07     1.59544e+12     73.5783                 
494     1.7625893         1.75965654           0.00586552181      3.22566e+07     1.59424e+12     74.4978                 
495     1.7684646         1.76552207           0.00588507355      3.18344e+07     1.55194e+12     73.4828                 
496     1.77435948        1.77140714           0.00590469046      3.14178e+07     1.53955e+12     73.8631                 
497     1.78027402        1.77731183           0.00592437277      3.10066e+07     1.53336e+12     74.5417                 
498     1.78620826        1.7832362            0.00594412067      3.06007e+07     1.54448e+12     76.0781                 
499     1.79216229        1.78918032           0.00596393441      3.02002e+07     1.55185e+12     77.4548                 
500     1.79813616        1.79514426           0.00598381419      2.98049e+07     1.56107e+12     78.9485                 
501     1.80412995        1.80112807           0.00600376024      2.94147e+07     1.5553e+12      79.6998                 
502     1.81014372        1.80713183           0.00602377277      2.90297e+07     1.55889e+12     80.9433                 
503     1.81617753        1.8131556            0.00604385202      2.86497e+07     1.56529e+12     82.3536                 
504     1.82223146        1.81919946           0.00606399819      2.82746e+07     1.56002e+12     83.1654                 
505     1.82830556        1.82526345           0.00608421152      2.79044e+07     1.55567e+12     84.0333                 
506     1.83439991        1.83134767           0.00610449222      2.75391e+07     1.55888e+12     85.3238                 
507     1.84051458        1.83745216           0.00612484053      2.71785e+07     1.55741e+12     86.3743                 
508     1.84664963        1.843577             0.00614525666      2.68227e+07     1.55834e+12     87.5725                 
509     1.85280513        1.84972226           0.00616574085      2.64715e+07     1.55341e+12     88.4539                 
510     1.85898114        1.855888             0.00618629332      2.61249e+07     1.55273e+12     89.5881                 
511     1.86517775        1.86207429           0.0062069143       2.57828e+07     1.55757e+12     91.0599                 
512     1.87139501        1.8682812            0.00622760401      2.54451e+07     1.55309e+12     92.0028                 
513     1.87763299        1.87450881           0.00624836269      2.51119e+07     1.55045e+12     93.0646                 
514     1.88389177        1.88075717           0.00626919057      2.47831e+07     1.55183e+12     94.384                  
515     1.89017141        1.88702636           0.00629008787      2.44585e+07     1.5471e+12      95.3447                 
516     1.89647198        1.89331645           0.00631105483      2.41382e+07     1.54544e+12     96.506                  
517     1.90279355        1.8996275            0.00633209168      2.3822e+07      1.54487e+12     97.7513                 
518     1.9091362         1.9059596            0.00635319865      2.351e+07       1.54186e+12     98.8554                 
519     1.91549998        1.91231279           0.00637437598      2.32021e+07     1.54102e+12     100.113                 
520     1.92188498        1.91868717           0.0063956239       2.28982e+07     1.53597e+12     101.109                 
521     1.92829127        1.92508279           0.00641694265      2.25983e+07     1.53391e+12     102.313                 
522     1.9347189         1.93149974           0.00643833246      2.23022e+07     1.5332e+12      103.623                 
523     1.94116797        1.93793807           0.00645979357      2.20101e+07     1.52913e+12     104.721                 
524     1.94763853        1.94439786           0.00648132621      2.17218e+07     1.52684e+12     105.951                 
525     1.95413065        1.95087919           0.00650293063      2.14372e+07     1.52331e+12     107.11                  
526     1.96064442        1.95738212           0.00652460707      2.11563e+07     1.52128e+12     108.387                 
527     1.9671799         1.96390673           0.00654635576      2.08792e+07     1.51729e+12     109.538                 
528     1.97373717        1.97045308           0.00656817694      2.06056e+07     1.51474e+12     110.805                 
529     1.9803163         1.97702126           0.00659007087      2.03356e+07     1.51044e+12     111.957                 
530     1.98691735        1.98361133           0.00661203777      2.00692e+07     1.50821e+12     113.276                 
531     1.99354041        1.99022337           0.00663407789      1.98062e+07     1.50427e+12     114.48                  
532     2.00018554        1.99685745           0.00665619149      1.95467e+07     1.50133e+12     115.774                 
533     2.00685283        2.00351364           0.00667837879      1.92906e+07     1.49804e+12     117.054                 
534     2.01354234        2.01019202           0.00670064006      1.90378e+07     1.49323e+12     118.227                 
535     2.02025414        2.01689266           0.00672297552      1.87883e+07     1.49055e+12     119.582                 
536     2.02698832        2.02361563           0.00674538544      1.85421e+07     1.48616e+12     120.814                 
537     2.03374495        2.03036102           0.00676787006      1.82991e+07     1.48273e+12     122.135                 
538     2.0405241         2.03712889           0.00679042963      1.80593e+07     1.47866e+12     123.417                 
539     2.04732585        2.04391932           0.00681306439      1.78226e+07     1.47507e+12     124.753                 
540     2.05415027        2.05073238           0.00683577461      1.7589e+07      1.4714e+12      126.095                 
541     2.06099744        2.05756816           0.00685856052      1.73585e+07     1.46687e+12     127.376                 
542     2.06786743        2.06442672           0.00688142239      1.71309e+07     1.46314e+12     128.74                  
543     2.07476032        2.07130814           0.00690436046      1.69064e+07     1.45886e+12     130.068                 
544     2.08167619        2.0782125            0.006927375        1.66848e+07     1.45491e+12     131.439                 
545     2.08861511        2.08513987           0.00695046625      1.64661e+07     1.45092e+12     132.82                  
546     2.09557716        2.09209034           0.00697363447      1.62502e+07     1.44634e+12     134.159                 
547     2.10256242        2.09906398           0.00699687992      1.60372e+07     1.44228e+12     135.56                  
548     2.10957096        2.10606086           0.00702020285      1.5827e+07      1.43812e+12     136.964                 
549     2.11660286        2.11308106           0.00704360353      1.56195e+07     1.43357e+12     138.344                 
550     2.1236582         2.12012466           0.00706708221      1.54147e+07     1.42932e+12     139.766                 
551     2.13073706        2.12719174           0.00709063915      1.52126e+07     1.42484e+12     141.18                  
552     2.13783952        2.13428238           0.00711427461      1.50131e+07     1.4205e+12      142.619                 
553     2.14496565        2.14139666           0.00713798886      1.48163e+07     1.41542e+12     143.997                 
554     2.15211554        2.14853465           0.00716178215      1.4622e+07      1.41079e+12     145.433                 
555     2.15928926        2.15569643           0.00718565476      1.44303e+07     1.40633e+12     146.899                 
556     2.16648689        2.16288208           0.00720960694      1.42411e+07     1.40173e+12     148.365                 
557     2.17370851        2.17009169           0.00723363897      1.40543e+07     1.39703e+12     149.832                 
558     2.1809542         2.17732533           0.0072577511       1.387e+07       1.3926e+12      151.342                 
559     2.18822405        2.18458308           0.0072819436       1.36881e+07     1.38791e+12     152.835                 
560     2.19551813        2.19186502           0.00730621675      1.35086e+07     1.38311e+12     154.331                 
561     2.20283653        2.19917124           0.0073305708       1.33315e+07     1.3784e+12      155.849                 
562     2.21017931        2.20650181           0.00735500604      1.31566e+07     1.37359e+12     157.369                 
563     2.21754658        2.21385682           0.00737952273      1.29841e+07     1.36882e+12     158.907                 
564     2.2249384         2.22123634           0.00740412113      1.28138e+07     1.36397e+12     160.448                 
565     2.23235486        2.22864046           0.00742880154      1.26457e+07     1.35923e+12     162.015                 
566     2.23979605        2.23606926           0.00745356421      1.24799e+07     1.35396e+12     163.532                 
567     2.24726203        2.24352283           0.00747840942      1.23162e+07     1.34908e+12     165.109                 
568     2.25475291        2.25100124           0.00750333746      1.21546e+07     1.34415e+12     166.692                 
569     2.26226875        2.25850457           0.00752834858      1.19952e+07     1.33916e+12     168.28                  
570     2.26980964        2.26603292           0.00755344308      1.18378e+07     1.33431e+12     169.9                   
571     2.27737568        2.27358637           0.00757862122      1.16825e+07     1.32915e+12     171.492                 
572     2.28496693        2.28116499           0.00760388329      1.15293e+07     1.32422e+12     173.127                 
573     2.29258348        2.28876887           0.00762922957      1.1378e+07      1.31915e+12     174.758                 
574     2.30022543        2.2963981            0.00765466033      1.12288e+07     1.31403e+12     176.393                 
575     2.30789285        2.30405276           0.00768017587      1.10814e+07     1.30905e+12     178.06                  
576     2.31558582        2.31173294           0.00770577645      1.09361e+07     1.30378e+12     179.701                 
577     2.32330444        2.31943871           0.00773146237      1.07926e+07     1.29862e+12     181.369                 
578     2.33104879        2.32717017           0.00775723392      1.0651e+07      1.29335e+12     183.035                 
579     2.33881895        2.33492741           0.00778309136      1.05112e+07     1.28818e+12     184.727                 
580     2.34661502        2.3427105            0.007809035        1.03733e+07     1.28291e+12     186.417                 
581     2.35443707        2.35051954           0.00783506512      1.02372e+07     1.27765e+12     188.122                 
582     2.36228519        2.3583546            0.007861182        1.01029e+07     1.27235e+12     189.832                 
583     2.37015948        2.36621578           0.00788738594      9.97028e+06     1.26705e+12     191.555                 
584     2.37806001        2.37410317           0.00791367723      9.83945e+06     1.26171e+12     193.285                 
585     2.38598687        2.38201685           0.00794005615      9.71032e+06     1.25635e+12     195.023                 
586     2.39394016        2.3899569            0.007966523        9.58289e+06     1.25096e+12     196.768                 
587     2.40191996        2.39792342           0.00799307808      9.45713e+06     1.24558e+12     198.527                 
588     2.40992636        2.4059165            0.00801972168      9.33301e+06     1.24014e+12     200.289                 
589     2.41795945        2.41393622           0.00804645408      9.21052e+06     1.23472e+12     202.066                 
590     2.42601932        2.42198268           0.00807327559      9.08964e+06     1.22924e+12     203.844                 
591     2.43410605        2.43005595           0.00810018651      8.97033e+06     1.22378e+12     205.638                 
592     2.44221973        2.43815614           0.00812718713      8.85259e+06     1.21807e+12     207.401                 
593     2.45036047        2.44628333           0.00815427776      8.7364e+06      1.21267e+12     209.227                 
594     2.45852833        2.45443761           0.00818145868      8.62172e+06     1.20714e+12     211.043                 
595     2.46672343        2.46261906           0.00820873021      8.50855e+06     1.20161e+12     212.871                 
596     2.47494584        2.47082779           0.00823609265      8.39686e+06     1.19015e+12     213.646                 
597     2.48319566        2.47906389           0.00826354629      8.28663e+06     1.18273e+12     215.137                 
598     2.49147298        2.48732743           0.00829109144      8.17785e+06     1.17884e+12     217.281                 
599     2.49977789        2.49561852           0.00831872842      8.0705e+06      1.17132e+12     218.768                 
600     2.50811048        2.50393725           0.00834645751      7.96454e+06     1.16749e+12     220.952                 
601     2.51647085        2.51228371           0.00837427904      7.85998e+06     1.16183e+12     222.808                 
602     2.52485909        2.52065799           0.0084021933       7.75679e+06     1.1588e+12      225.183                 
603     2.53327528        2.52906018           0.00843020061      7.65495e+06     1.15277e+12     226.992                 
604     2.54171953        2.53749038           0.00845830128      7.55445e+06     1.147e+12       228.86                  
605     2.55019193        2.54594868           0.00848649562      7.45526e+06     1.14263e+12     231.02                  
606     2.55869257        2.55443518           0.00851478393      7.35737e+06     1.13856e+12     233.261                 
607     2.56722155        2.56294996           0.00854316655      7.26076e+06     1.13087e+12     234.768                 
608     2.57577895        2.57149313           0.00857164377      7.16542e+06     1.12382e+12     236.408                 
609     2.58436488        2.58006477           0.00860021592      7.07133e+06     1.119e+12       238.527                 
610     2.59297943        2.58866499           0.0086288833       6.97848e+06     1.11295e+12     240.394                 
611     2.6016227         2.59729387           0.00865764625      6.88684e+06     1.10914e+12     242.758                 
612     2.61029477        2.60595152           0.00868650507      6.7964e+06      1.10284e+12     244.591                 
613     2.61899576        2.61463803           0.00871546008      6.70715e+06     1.09733e+12     246.608                 
614     2.62772574        2.62335349           0.00874451162      6.61906e+06     1.09361e+12     249.043                 
615     2.63648483        2.632098             0.00877365999      6.53213e+06     1.08664e+12     250.748                 
616     2.64527311        2.64087166           0.00880290552      6.44634e+06     1.08171e+12     252.933                 
617     2.65409069        2.64967456           0.00883224854      6.36168e+06     1.07714e+12     255.217                 
618     2.66293766        2.65850681           0.00886168937      6.27813e+06     1.07045e+12     257.008                 
619     2.67181411        2.6673685            0.00889122833      6.19567e+06     1.0653e+12      259.173                 
620     2.68072016        2.67625973           0.00892086576      6.11429e+06     1.05913e+12     261.103                 
621     2.6896559         2.68518059           0.00895060198      6.03398e+06     1.05466e+12     263.462                 
622     2.69862142        2.6941312            0.00898043732      5.95472e+06     1.04771e+12     265.208                 
623     2.70761682        2.70311163           0.00901037211      5.8765e+06      1.04307e+12     267.549                 
624     2.71664221        2.71212201           0.00904040669      5.79931e+06     1.03728e+12     269.606                 
625     2.72569768        2.72116241           0.00907054137      5.72312e+06     1.032e+12       271.804                 
626     2.73478334        2.73023295           0.00910077651      5.64794e+06     1.02604e+12     273.83                  
627     2.74389929        2.73933373           0.00913111243      5.57375e+06     1.02126e+12     276.184                 
628     2.75304562        2.74846484           0.00916154948      5.50052e+06     1.0147e+12      278.063                 
629     2.76222244        2.75762639           0.00919208797      5.42826e+06     1.01023e+12     280.521                 
630     2.77142984        2.76681848           0.00922272827      5.35694e+06     1.004e+12       282.505                 
631     2.78066794        2.77604121           0.0092534707       5.28656e+06     9.98663e+11     284.743                 
632     2.78993684        2.78529468           0.0092843156       5.2171e+06      9.92995e+11     286.897                 
633     2.79923663        2.79457899           0.00931526332      5.14856e+06     9.87501e+11     289.108                 
634     2.80856742        2.80389426           0.00934631419      5.08091e+06     9.81877e+11     291.289                 
635     2.81792931        2.81324057           0.00937746857      5.01415e+06     9.76455e+11     293.537                 
636     2.8273224         2.82261804           0.0094087268       4.94826e+06     9.70887e+11     295.75                  
637     2.83674681        2.83202677           0.00944008923      4.88324e+06     9.65505e+11     298.026                 
638     2.84620264        2.84146686           0.00947155619      4.81907e+06     9.59667e+11     300.169                 
639     2.85568998        2.85093841           0.00950312804      4.75575e+06     9.54504e+11     302.529                 
640     2.86520894        2.86044154           0.00953480514      4.69325e+06     9.48698e+11     304.693                 
641     2.87475964        2.86997635           0.00956658782      4.63157e+06     9.43271e+11     306.984                 
642     2.88434217        2.87954293           0.00959847645      4.57071e+06     9.3784e+11      309.281                 
643     2.89395665        2.88914141           0.00963047137      4.51064e+06     9.32146e+11     311.497                 
644     2.90360317        2.89877188           0.00966257294      4.45136e+06     9.2671e+11      313.804                 
645     2.91328185        2.90843445           0.00969478152      4.39285e+06     9.21225e+11     316.102                 
646     2.92299279        2.91812924           0.00972709745      4.33512e+06     9.1562e+11      318.363                 
647     2.93273609        2.92785633           0.00975952111      4.27814e+06     9.10326e+11     320.738                 
648     2.94251188        2.93761585           0.00979205285      4.22191e+06     9.04702e+11     323.002                 
649     2.95232025        2.94740791           0.00982469303      4.16642e+06     8.99252e+11     325.332                 
650     2.96216132        2.9572326            0.009857442        4.11165e+06     8.93856e+11     327.687                 
651     2.97203519        2.96709004           0.00989030014      4.0576e+06      8.88288e+11     329.983                 
652     2.98194198        2.97698034           0.00992326781      4.00427e+06     8.82916e+11     332.357                 
653     2.99188178        2.98690361           0.00995634537      3.95163e+06     8.77349e+11     334.66                  
654     3.00185472        2.99685996           0.00998953319      3.89968e+06     8.72055e+11     337.072                 
655     3.01186091        3.00684949           0.0100228316       3.84842e+06     8.66342e+11     339.324                 
656     3.02190044        3.01687232           0.0100562411       3.79782e+06     8.59938e+11     341.303                 
657     3.03197344        3.02692856           0.0100897619       3.7479e+06      8.54794e+11     343.781                 
658     3.04208002        3.03701832           0.0101233944       3.69862e+06     8.4896e+11      345.984                 
659     3.05222029        3.04714172           0.0101571391       3.64999e+06     8.43336e+11     348.27                  
660     3.06239436        3.05729886           0.0101909962       3.60201e+06     8.38231e+11     350.774                 
661     3.07260234        3.06748985           0.0102249662       3.55465e+06     8.32546e+11     353.037                 
662     3.08284434        3.07771482           0.0102590494       3.50791e+06     8.27341e+11     355.504                 
663     3.09312049        3.08797387           0.0102932462       3.46178e+06     8.21955e+11     357.895                 
664     3.10343089        3.09826712           0.0103275571       3.41626e+06     8.16675e+11     360.335                 
665     3.11377566        3.10859467           0.0103619822       3.37134e+06     8.11464e+11     362.806                 
666     3.12415492        3.11895665           0.0103965222       3.32701e+06     8.06186e+11     365.249                 
667     3.13456877        3.12935318           0.0104311773       3.28326e+06     8.01071e+11     367.768                 
668     3.14501733        3.13978435           0.0104659478       3.24008e+06     7.95883e+11     370.255                 
669     3.15550072        3.1502503            0.0105008343       3.19747e+06     7.90706e+11     372.749                 
670     3.16601905        3.16075114           0.0105358371       3.15542e+06     7.85573e+11     375.264                 
671     3.17657245        3.17128697           0.0105709566       3.11393e+06     7.80466e+11     377.793                 
672     3.18716103        3.18185793           0.0106061931       3.07297e+06     7.7538e+11      380.333                 
673     3.1977849         3.19246412           0.0106415471       3.03256e+06     7.70372e+11     382.913                 
674     3.20844418        3.20310567           0.0106770189       2.99267e+06     7.65397e+11     385.51                  
675     3.21913899        3.21378269           0.010712609        2.95331e+06     7.60454e+11     388.126                 
676     3.22986946        3.2244953            0.0107483177       2.91446e+06     7.5547e+11      390.721                 
677     3.24063569        3.23524362           0.0107841454       2.87613e+06     7.50451e+11     393.298                 
678     3.25143781        3.24602776           0.0108200925       2.83829e+06     7.45408e+11     395.863                 
679     3.26227593        3.25684785           0.0108561595       2.80096e+06     7.40324e+11     398.403                 
680     3.27315019        3.26770401           0.0108923467       2.76411e+06     7.35285e+11     400.966                 
681     3.28406069        3.27859636           0.0109286545       2.72775e+06     7.30273e+11     403.542                 
682     3.29500756        3.28952501           0.0109650834       2.69187e+06     7.25288e+11     406.13                  
683     3.30599091        3.3004901            0.0110016337       2.65645e+06     7.20345e+11     408.739                 
684     3.31701088        3.31149173           0.0110383058       2.6215e+06      7.15474e+11     411.388                 
685     3.32806759        3.32253004           0.0110751001       2.58701e+06     7.10656e+11     414.065                 
686     3.33916115        3.33360514           0.0111120171       2.55298e+06     7.05838e+11     416.741                 
687     3.35029168        3.34471715           0.0111490572       2.51939e+06     7.00938e+11     419.365                 
688     3.36145932        3.35586621           0.0111862207       2.48624e+06     6.95998e+11     421.962                 
689     3.37266419        3.36705243           0.0112235081       2.45352e+06     6.91318e+11     424.713                 
690     3.3839064         3.37827594           0.0112609198       2.42124e+06     6.86479e+11     427.363                 
691     3.39518609        3.38953686           0.0112984562       2.38938e+06     6.81647e+11     430.014                 
692     3.40650338        3.40083532           0.0113361177       2.35794e+06     6.76831e+11     432.669                 
693     3.41785839        3.41217143           0.0113739048       2.32691e+06     6.72063e+11     435.35                  
694     3.42925125        3.42354534           0.0114118178       2.29629e+06     6.67339e+11     438.055                 
695     3.44068209        3.43495716           0.0114498572       2.26607e+06     6.62654e+11     440.78                  
696     3.45215103        3.44640701           0.0114880234       2.23624e+06     6.57977e+11     443.506                 
697     3.4636582         3.45789504           0.0115263168       2.20681e+06     6.53311e+11     446.234                 
698     3.47520372        3.46942135           0.0115647378       2.17777e+06     6.48685e+11     448.984                 
699     3.48678774        3.48098609           0.011603287        2.1491e+06      6.44048e+11     451.72                  
700     3.49841036        3.49258938           0.0116419646       2.12082e+06     6.39422e+11     454.456                 
701     3.51007173        3.50423134           0.0116807711       2.0929e+06      6.34813e+11     457.198                 
702     3.52177197        3.51591211           0.011719707        2.06535e+06     6.30222e+11     459.947                 
703     3.53351121        3.52763182           0.0117587727       2.03817e+06     6.2565e+11      462.701                 
704     3.54528958        3.53939059           0.0117979686       2.01134e+06     6.21096e+11     465.46                  
705     3.55710721        3.55118856           0.0118372952       1.98486e+06     6.16563e+11     468.226                 
706     3.56896423        3.56302586           0.0118767529       1.95873e+06     6.12055e+11     471.004                 
707     3.58086078        3.57490261           0.011916342        1.93294e+06     6.07562e+11     473.783                 
708     3.59279698        3.58681895           0.0119560632       1.90749e+06     6.03089e+11     476.57                  
709     3.60477297        3.59877502           0.0119959167       1.88238e+06     5.98641e+11     479.367                 
710     3.61678888        3.61077093           0.0120359031       1.85759e+06     5.94207e+11     482.165                 
711     3.62884485        3.62280684           0.0120760228       1.83313e+06     5.89802e+11     484.976                 
712     3.640941          3.63488286           0.0121162762       1.809e+06       5.85414e+11     487.79                  
713     3.65307747        3.64699914           0.0121566638       1.78518e+06     5.81048e+11     490.613                 
714     3.66525439        3.6591558            0.012197186        1.76167e+06     5.76712e+11     493.449                 
715     3.67747191        3.67135298           0.0122378433       1.73847e+06     5.72399e+11     496.295                 
716     3.68973015        3.68359083           0.0122786361       1.71558e+06     5.68106e+11     499.146                 
717     3.70202925        3.69586946           0.0123195649       1.69298e+06     5.63832e+11     502.002                 
718     3.71436934        3.70818903           0.0123606301       1.67069e+06     5.59586e+11     504.871                 
719     3.72675058        3.72054966           0.0124018322       1.64868e+06     5.55355e+11     507.741                 
720     3.73917308        3.73295149           0.0124431716       1.62697e+06     5.51148e+11     510.62                  
721     3.75163699        3.74539466           0.0124846489       1.60554e+06     5.46963e+11     513.506                 
722     3.76414244        3.75787931           0.0125262644       1.58439e+06     5.42797e+11     516.397                 
723     3.77668959        3.77040558           0.0125680186       1.56352e+06     5.38659e+11     519.301                 
724     3.78927855        3.7829736            0.012609912        1.54292e+06     5.34533e+11     522.202                 
725     3.80190948        3.79558351           0.012651945        1.5226e+06      5.30434e+11     525.115                 
726     3.81458251        3.80823545           0.0126941182       1.50254e+06     5.2636e+11      528.038                 
727     3.82729779        3.82092957           0.0127364319       1.48274e+06     5.223e+11       530.96                  
728     3.84005545        3.833666             0.0127788867       1.46321e+06     5.18269e+11     533.897                 
729     3.85285563        3.84644489           0.012821483        1.44393e+06     5.14254e+11     536.833                 
730     3.86569848        3.85926637           0.0128642212       1.4249e+06      5.10261e+11     539.777                 
731     3.87858414        3.87213059           0.012907102        1.40613e+06     5.06295e+11     542.734                 
732     3.89151276        3.88503769           0.0129501256       1.3876e+06      5.02352e+11     545.697                 
733     3.90448447        3.89798782           0.0129932927       1.36932e+06     4.98428e+11     548.664                 
734     3.91749942        3.91098111           0.0130366037       1.35127e+06     4.94529e+11     551.642                 
735     3.93055775        3.92401772           0.0130800591       1.33346e+06     4.90651e+11     554.625                 
736     3.94365961        3.93709778           0.0131236593       1.31589e+06     4.86794e+11     557.614                 
