This file contains the downward and upward spectral flux (per wavelength) at TOA and the secondary eclipse depth (= planet to star flux ratio).
Spectral fluxes given in [erg s^-1 cm^-3].
bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     planet/star flux ratio  
447     1.50738715        1.50487902           0.0050162634       0               6.60036e+12     not_avail.              
448     1.51241178        1.50989528           0.00503298428      0               6.7486e+12      not_avail.              
449     1.51745315        1.51492827           0.00504976089      0               6.89989e+12     not_avail.              
450     1.52251133        1.51997803           0.00506659343      0               7.07975e+12     not_avail.              
451     1.52758636        1.52504462           0.00508348208      0               7.09492e+12     not_avail.              
452     1.53267832        1.5301281            0.00510042702      0               6.54468e+12     not_avail.              
453     1.53778725        1.53522853           0.00511742844      0               6.80214e+12     not_avail.              
454     1.5429132         1.54034596           0.00513448653      0               6.87869e+12     not_avail.              
455     1.54805625        1.54548045           0.00515160149      0               6.6774e+12      not_avail.              
456     1.55321644        1.55063205           0.00516877349      0               6.6693e+12      not_avail.              
457     1.55839382        1.55580082           0.00518600274      0               7.01048e+12     not_avail.              
458     1.56358847        1.56098682           0.00520328941      0               6.83834e+12     not_avail.              
459     1.56880043        1.56619011           0.00522063371      0               7.04807e+12     not_avail.              
460     1.57402977        1.57141075           0.00523803583      0               7.11501e+12     not_avail.              
461     1.57927653        1.57664878           0.00525549594      0               6.8183e+12      not_avail.              
462     1.58454079        1.58190428           0.00527301426      0               7.08164e+12     not_avail.              
463     1.58982259        1.58717729           0.00529059098      0               7.05604e+12     not_avail.              
464     1.595122          1.59246788           0.00530822628      0               7.07708e+12     not_avail.              
465     1.60043907        1.59777611           0.00532592037      0               6.90888e+12     not_avail.              
466     1.60577387        1.60310203           0.00534367344      0               6.87385e+12     not_avail.              
467     1.61112645        1.6084457            0.00536148568      0               6.88765e+12     not_avail.              
468     1.61649687        1.61380719           0.0053793573       0               6.89328e+12     not_avail.              
469     1.62188519        1.61918655           0.00539728849      0               6.97717e+12     not_avail.              
470     1.62729148        1.62458384           0.00541527945      0               6.89667e+12     not_avail.              
471     1.63271578        1.62999912           0.00543333039      0               6.99463e+12     not_avail.              
472     1.63815817        1.63543245           0.00545144149      0               6.92171e+12     not_avail.              
473     1.64361869        1.64088389           0.00546961296      0               6.93835e+12     not_avail.              
474     1.64909742        1.6463535            0.005487845        0               7.04264e+12     not_avail.              
475     1.65459441        1.65184135           0.00550613782      0               6.97711e+12     not_avail.              
476     1.66010973        1.65734748           0.00552449161      0               6.89034e+12     not_avail.              
477     1.66564343        1.66287197           0.00554290658      0               6.82707e+12     not_avail.              
478     1.67119557        1.66841488           0.00556138294      0               7.00271e+12     not_avail.              
479     1.67676622        1.67397626           0.00557992088      0               6.88466e+12     not_avail.              
480     1.68235545        1.67955619           0.00559852062      0               6.85137e+12     not_avail.              
481     1.6879633         1.68515471           0.00561718235      0               6.9532e+12      not_avail.              
482     1.69358984        1.69077189           0.00563590629      0               6.81015e+12     not_avail.              
483     1.69923514        1.69640779           0.00565469265      0               7.05208e+12     not_avail.              
484     1.70489926        1.70206249           0.00567354162      0               6.86693e+12     not_avail.              
485     1.71058226        1.70773603           0.00569245343      0               6.95802e+12     not_avail.              
486     1.7162842         1.71342848           0.00571142827      0               6.96749e+12     not_avail.              
487     1.72200514        1.71913991           0.00573046637      0               6.81463e+12     not_avail.              
488     1.72774516        1.72487038           0.00574956792      0               6.94988e+12     not_avail.              
489     1.73350431        1.73061994           0.00576873315      0               6.78708e+12     not_avail.              
490     1.73928266        1.73638868           0.00578796226      0               6.87139e+12     not_avail.              
491     1.74508027        1.74217664           0.00580725547      0               6.84037e+12     not_avail.              
492     1.7508972         1.7479839            0.00582661299      0               6.54875e+12     not_avail.              
493     1.75673353        1.75381051           0.00584603503      0               6.53297e+12     not_avail.              
494     1.7625893         1.75965654           0.00586552181      0               6.51257e+12     not_avail.              
495     1.7684646         1.76552207           0.00588507355      0               5.912e+12       not_avail.              
496     1.77435948        1.77140714           0.00590469046      0               5.64682e+12     not_avail.              
497     1.78027402        1.77731183           0.00592437277      0               5.53279e+12     not_avail.              
498     1.78620826        1.7832362            0.00594412067      0               5.68336e+12     not_avail.              
499     1.79216229        1.78918032           0.00596393441      0               5.81065e+12     not_avail.              
500     1.79813616        1.79514426           0.00598381419      0               5.97724e+12     not_avail.              
501     1.80412995        1.80112807           0.00600376024      0               5.88923e+12     not_avail.              
502     1.81014372        1.80713183           0.00602377277      0               5.9269e+12      not_avail.              
503     1.81617753        1.8131556            0.00604385202      0               6.1081e+12      not_avail.              
504     1.82223146        1.81919946           0.00606399819      0               5.75583e+12     not_avail.              
505     1.82830556        1.82526345           0.00608421152      0               5.49961e+12     not_avail.              
506     1.83439991        1.83134767           0.00610449222      0               5.56877e+12     not_avail.              
507     1.84051458        1.83745216           0.00612484053      0               5.53702e+12     not_avail.              
508     1.84664963        1.843577             0.00614525666      0               5.83345e+12     not_avail.              
509     1.85280513        1.84972226           0.00616574085      0               5.68662e+12     not_avail.              
510     1.85898114        1.855888             0.00618629332      0               5.79825e+12     not_avail.              
511     1.86517775        1.86207429           0.0062069143       0               5.99969e+12     not_avail.              
512     1.87139501        1.8682812            0.00622760401      0               5.94697e+12     not_avail.              
513     1.87763299        1.87450881           0.00624836269      0               5.77966e+12     not_avail.              
514     1.88389177        1.88075717           0.00626919057      0               6.02337e+12     not_avail.              
515     1.89017141        1.88702636           0.00629008787      0               5.91255e+12     not_avail.              
516     1.89647198        1.89331645           0.00631105483      0               5.8586e+12      not_avail.              
517     1.90279355        1.8996275            0.00633209168      0               5.90386e+12     not_avail.              
518     1.9091362         1.9059596            0.00635319865      0               5.979e+12       not_avail.              
519     1.91549998        1.91231279           0.00637437598      0               5.98469e+12     not_avail.              
520     1.92188498        1.91868717           0.0063956239       0               5.78632e+12     not_avail.              
521     1.92829127        1.92508279           0.00641694265      0               5.8165e+12      not_avail.              
522     1.9347189         1.93149974           0.00643833246      0               5.97106e+12     not_avail.              
523     1.94116797        1.93793807           0.00645979357      0               5.73242e+12     not_avail.              
524     1.94763853        1.94439786           0.00648132621      0               5.60872e+12     not_avail.              
525     1.95413065        1.95087919           0.00650293063      0               5.58222e+12     not_avail.              
526     1.96064442        1.95738212           0.00652460707      0               5.63114e+12     not_avail.              
527     1.9671799         1.96390673           0.00654635576      0               5.63039e+12     not_avail.              
528     1.97373717        1.97045308           0.00656817694      0               5.65413e+12     not_avail.              
529     1.9803163         1.97702126           0.00659007087      0               5.59323e+12     not_avail.              
530     1.98691735        1.98361133           0.00661203777      0               5.63359e+12     not_avail.              
531     1.99354041        1.99022337           0.00663407789      0               5.65768e+12     not_avail.              
532     2.00018554        1.99685745           0.00665619149      0               5.5871e+12      not_avail.              
533     2.00685283        2.00351364           0.00667837879      0               5.43362e+12     not_avail.              
534     2.01354234        2.01019202           0.00670064006      0               5.26759e+12     not_avail.              
535     2.02025414        2.01689266           0.00672297552      0               5.31586e+12     not_avail.              
536     2.02698832        2.02361563           0.00674538544      0               5.28919e+12     not_avail.              
537     2.03374495        2.03036102           0.00676787006      0               5.33064e+12     not_avail.              
538     2.0405241         2.03712889           0.00679042963      0               5.34412e+12     not_avail.              
539     2.04732585        2.04391932           0.00681306439      0               5.34002e+12     not_avail.              
540     2.05415027        2.05073238           0.00683577461      0               5.3996e+12      not_avail.              
541     2.06099744        2.05756816           0.00685856052      0               5.33007e+12     not_avail.              
542     2.06786743        2.06442672           0.00688142239      0               5.36523e+12     not_avail.              
543     2.07476032        2.07130814           0.00690436046      0               5.23307e+12     not_avail.              
544     2.08167619        2.0782125            0.006927375        0               5.13268e+12     not_avail.              
545     2.08861511        2.08513987           0.00695046625      0               5.17972e+12     not_avail.              
546     2.09557716        2.09209034           0.00697363447      0               5.01075e+12     not_avail.              
547     2.10256242        2.09906398           0.00699687992      0               4.99595e+12     not_avail.              
548     2.10957096        2.10606086           0.00702020285      0               5.10874e+12     not_avail.              
549     2.11660286        2.11308106           0.00704360353      0               5.04771e+12     not_avail.              
550     2.1236582         2.12012466           0.00706708221      0               5.0506e+12      not_avail.              
551     2.13073706        2.12719174           0.00709063915      0               5.016e+12       not_avail.              
552     2.13783952        2.13428238           0.00711427461      0               4.97421e+12     not_avail.              
553     2.14496565        2.14139666           0.00713798886      0               4.88813e+12     not_avail.              
554     2.15211554        2.14853465           0.00716178215      0               4.71573e+12     not_avail.              
555     2.15928926        2.15569643           0.00718565476      0               4.70686e+12     not_avail.              
556     2.16648689        2.16288208           0.00720960694      0               4.70257e+12     not_avail.              
557     2.17370851        2.17009169           0.00723363897      0               4.6447e+12      not_avail.              
558     2.1809542         2.17732533           0.0072577511       0               4.6355e+12      not_avail.              
559     2.18822405        2.18458308           0.0072819436       0               4.57906e+12     not_avail.              
560     2.19551813        2.19186502           0.00730621675      0               4.51776e+12     not_avail.              
561     2.20283653        2.19917124           0.0073305708       0               4.51279e+12     not_avail.              
562     2.21017931        2.20650181           0.00735500604      0               4.47882e+12     not_avail.              
563     2.21754658        2.21385682           0.00737952273      0               4.49094e+12     not_avail.              
564     2.2249384         2.22123634           0.00740412113      0               4.46057e+12     not_avail.              
565     2.23235486        2.22864046           0.00742880154      0               4.37908e+12     not_avail.              
566     2.23979605        2.23606926           0.00745356421      0               4.28781e+12     not_avail.              
567     2.24726203        2.24352283           0.00747840942      0               4.27136e+12     not_avail.              
568     2.25475291        2.25100124           0.00750333746      0               4.27019e+12     not_avail.              
569     2.26226875        2.25850457           0.00752834858      0               4.27898e+12     not_avail.              
570     2.26980964        2.26603292           0.00755344308      0               4.26442e+12     not_avail.              
571     2.27737568        2.27358637           0.00757862122      0               4.17589e+12     not_avail.              
572     2.28496693        2.28116499           0.00760388329      0               4.17842e+12     not_avail.              
573     2.29258348        2.28876887           0.00762922957      0               4.1409e+12      not_avail.              
574     2.30022543        2.2963981            0.00765466033      0               4.16262e+12     not_avail.              
575     2.30789285        2.30405276           0.00768017587      0               4.17472e+12     not_avail.              
576     2.31558582        2.31173294           0.00770577645      0               4.16319e+12     not_avail.              
577     2.32330444        2.31943871           0.00773146237      0               4.19133e+12     not_avail.              
578     2.33104879        2.32717017           0.00775723392      0               4.10191e+12     not_avail.              
579     2.33881895        2.33492741           0.00778309136      0               4.10053e+12     not_avail.              
580     2.34661502        2.3427105            0.007809035        0               4.09887e+12     not_avail.              
581     2.35443707        2.35051954           0.00783506512      0               4.09732e+12     not_avail.              
582     2.36228519        2.3583546            0.007861182        0               4.09982e+12     not_avail.              
583     2.37015948        2.36621578           0.00788738594      0               4.1298e+12      not_avail.              
584     2.37806001        2.37410317           0.00791367723      0               4.14948e+12     not_avail.              
585     2.38598687        2.38201685           0.00794005615      0               4.15086e+12     not_avail.              
586     2.39394016        2.3899569            0.007966523        0               4.11052e+12     not_avail.              
587     2.40191996        2.39792342           0.00799307808      0               4.10775e+12     not_avail.              
588     2.40992636        2.4059165            0.00801972168      0               4.07615e+12     not_avail.              
589     2.41795945        2.41393622           0.00804645408      0               4.07644e+12     not_avail.              
590     2.42601932        2.42198268           0.00807327559      0               4.02515e+12     not_avail.              
591     2.43410605        2.43005595           0.00810018651      0               4.01947e+12     not_avail.              
592     2.44221973        2.43815614           0.00812718713      0               3.86566e+12     not_avail.              
593     2.45036047        2.44628333           0.00815427776      0               3.92095e+12     not_avail.              
594     2.45852833        2.45443761           0.00818145868      0               3.89961e+12     not_avail.              
595     2.46672343        2.46261906           0.00820873021      0               3.90215e+12     not_avail.              
596     2.47494584        2.47082779           0.00823609265      0               3.59875e+12     not_avail.              
597     2.48319566        2.47906389           0.00826354629      0               3.50889e+12     not_avail.              
598     2.49147298        2.48732743           0.00829109144      0               3.54199e+12     not_avail.              
599     2.49977789        2.49561852           0.00831872842      0               3.44169e+12     not_avail.              
600     2.50811048        2.50393725           0.00834645751      0               3.4939e+12      not_avail.              
601     2.51647085        2.51228371           0.00837427904      0               3.4879e+12      not_avail.              
602     2.52485909        2.52065799           0.0084021933       0               3.56066e+12     not_avail.              
603     2.53327528        2.52906018           0.00843020061      0               3.46727e+12     not_avail.              
604     2.54171953        2.53749038           0.00845830128      0               3.45603e+12     not_avail.              
605     2.55019193        2.54594868           0.00848649562      0               3.50001e+12     not_avail.              
606     2.55869257        2.55443518           0.00851478393      0               3.55843e+12     not_avail.              
607     2.56722155        2.56294996           0.00854316655      0               3.36858e+12     not_avail.              
608     2.57577895        2.57149313           0.00857164377      0               3.18657e+12     not_avail.              
609     2.58436488        2.58006477           0.00860021592      0               3.2154e+12      not_avail.              
610     2.59297943        2.58866499           0.0086288833       0               3.19479e+12     not_avail.              
611     2.6016227         2.59729387           0.00865764625      0               3.25733e+12     not_avail.              
612     2.61029477        2.60595152           0.00868650507      0               3.24899e+12     not_avail.              
613     2.61899576        2.61463803           0.00871546008      0               3.24862e+12     not_avail.              
614     2.62772574        2.62335349           0.00874451162      0               3.27143e+12     not_avail.              
615     2.63648483        2.632098             0.00877365999      0               3.16448e+12     not_avail.              
616     2.64527311        2.64087166           0.00880290552      0               3.22773e+12     not_avail.              
617     2.65409069        2.64967456           0.00883224854      0               3.24816e+12     not_avail.              
618     2.66293766        2.65850681           0.00886168937      0               3.18681e+12     not_avail.              
619     2.67181411        2.6673685            0.00889122833      0               2.98464e+12     not_avail.              
620     2.68072016        2.67625973           0.00892086576      0               3.02338e+12     not_avail.              
621     2.6896559         2.68518059           0.00895060198      0               3.03931e+12     not_avail.              
622     2.69862142        2.6941312            0.00898043732      0               2.94029e+12     not_avail.              
623     2.70761682        2.70311163           0.00901037211      0               3.00716e+12     not_avail.              
624     2.71664221        2.71212201           0.00904040669      0               2.99945e+12     not_avail.              
625     2.72569768        2.72116241           0.00907054137      0               3.0115e+12      not_avail.              
626     2.73478334        2.73023295           0.00910077651      0               2.97995e+12     not_avail.              
627     2.74389929        2.73933373           0.00913111243      0               3.02133e+12     not_avail.              
628     2.75304562        2.74846484           0.00916154948      0               2.92224e+12     not_avail.              
629     2.76222244        2.75762639           0.00919208797      0               3.00798e+12     not_avail.              
630     2.77142984        2.76681848           0.00922272827      0               2.87959e+12     not_avail.              
631     2.78066794        2.77604121           0.0092534707       0               2.77938e+12     not_avail.              
632     2.78993684        2.78529468           0.0092843156       0               2.77944e+12     not_avail.              
633     2.79923663        2.79457899           0.00931526332      0               2.74483e+12     not_avail.              
634     2.80856742        2.80389426           0.00934631419      0               2.73259e+12     not_avail.              
635     2.81792931        2.81324057           0.00937746857      0               2.72781e+12     not_avail.              
636     2.8273224         2.82261804           0.0094087268       0               2.72304e+12     not_avail.              
637     2.83674681        2.83202677           0.00944008923      0               2.72969e+12     not_avail.              
638     2.84620264        2.84146686           0.00947155619      0               2.67045e+12     not_avail.              
639     2.85568998        2.85093841           0.00950312804      0               2.72177e+12     not_avail.              
640     2.86520894        2.86044154           0.00953480514      0               2.60712e+12     not_avail.              
641     2.87475964        2.86997635           0.00956658782      0               2.63147e+12     not_avail.              
642     2.88434217        2.87954293           0.00959847645      0               2.59737e+12     not_avail.              
643     2.89395665        2.88914141           0.00963047137      0               2.52059e+12     not_avail.              
644     2.90360317        2.89877188           0.00966257294      0               2.50823e+12     not_avail.              
645     2.91328185        2.90843445           0.00969478152      0               2.50556e+12     not_avail.              
646     2.92299279        2.91812924           0.00972709745      0               2.43138e+12     not_avail.              
647     2.93273609        2.92785633           0.00975952111      0               2.4694e+12      not_avail.              
648     2.94251188        2.93761585           0.00979205285      0               2.40488e+12     not_avail.              
649     2.95232025        2.94740791           0.00982469303      0               2.39423e+12     not_avail.              
650     2.96216132        2.9572326            0.009857442        0               2.3794e+12      not_avail.              
651     2.97203519        2.96709004           0.00989030014      0               2.32492e+12     not_avail.              
652     2.98194198        2.97698034           0.00992326781      0               2.32744e+12     not_avail.              
653     2.99188178        2.98690361           0.00995634537      0               2.2403e+12      not_avail.              
654     3.00185472        2.99685996           0.00998953319      0               2.24728e+12     not_avail.              
655     3.01186091        3.00684949           0.0100228316       0               2.01207e+12     not_avail.              
656     3.02190044        3.01687232           0.0100562411       0               1.6404e+12      not_avail.              
657     3.03197344        3.02692856           0.0100897619       0               1.69229e+12     not_avail.              
658     3.04208002        3.03701832           0.0101233944       0               1.55811e+12     not_avail.              
659     3.05222029        3.04714172           0.0101571391       0               1.50516e+12     not_avail.              
660     3.06239436        3.05729886           0.0101909962       0               1.52083e+12     not_avail.              
661     3.07260234        3.06748985           0.0102249662       0               1.45394e+12     not_avail.              
662     3.08284434        3.07771482           0.0102590494       0               1.45992e+12     not_avail.              
663     3.09312049        3.08797387           0.0102932462       0               1.43403e+12     not_avail.              
664     3.10343089        3.09826712           0.0103275571       0               1.42483e+12     not_avail.              
665     3.11377566        3.10859467           0.0103619822       0               1.41806e+12     not_avail.              
666     3.12415492        3.11895665           0.0103965222       0               1.40071e+12     not_avail.              
667     3.13456877        3.12935318           0.0104311773       0               1.40259e+12     not_avail.              
668     3.14501733        3.13978435           0.0104659478       0               1.39092e+12     not_avail.              
669     3.15550072        3.1502503            0.0105008343       0               1.37976e+12     not_avail.              
670     3.16601905        3.16075114           0.0105358371       0               1.37305e+12     not_avail.              
671     3.17657245        3.17128697           0.0105709566       0               1.36754e+12     not_avail.              
672     3.18716103        3.18185793           0.0106061931       0               1.36364e+12     not_avail.              
673     3.1977849         3.19246412           0.0106415471       0               1.37102e+12     not_avail.              
674     3.20844418        3.20310567           0.0106770189       0               1.38396e+12     not_avail.              
675     3.21913899        3.21378269           0.010712609        0               1.405e+12       not_avail.              
676     3.22986946        3.2244953            0.0107483177       0               1.42017e+12     not_avail.              
677     3.24063569        3.23524362           0.0107841454       0               1.4255e+12      not_avail.              
678     3.25143781        3.24602776           0.0108200925       0               1.42427e+12     not_avail.              
679     3.26227593        3.25684785           0.0108561595       0               1.40588e+12     not_avail.              
680     3.27315019        3.26770401           0.0108923467       0               1.39338e+12     not_avail.              
681     3.28406069        3.27859636           0.0109286545       0               1.38374e+12     not_avail.              
682     3.29500756        3.28952501           0.0109650834       0               1.37417e+12     not_avail.              
683     3.30599091        3.3004901            0.0110016337       0               1.37141e+12     not_avail.              
684     3.31701088        3.31149173           0.0110383058       0               1.38662e+12     not_avail.              
685     3.32806759        3.32253004           0.0110751001       0               1.41979e+12     not_avail.              
686     3.33916115        3.33360514           0.0111120171       0               1.45476e+12     not_avail.              
687     3.35029168        3.34471715           0.0111490572       0               1.44449e+12     not_avail.              
688     3.36145932        3.35586621           0.0111862207       0               1.40132e+12     not_avail.              
689     3.37266419        3.36705243           0.0112235081       0               1.50121e+12     not_avail.              
690     3.3839064         3.37827594           0.0112609198       0               1.49152e+12     not_avail.              
691     3.39518609        3.38953686           0.0112984562       0               1.4733e+12      not_avail.              
692     3.40650338        3.40083532           0.0113361177       0               1.44731e+12     not_avail.              
693     3.41785839        3.41217143           0.0113739048       0               1.43694e+12     not_avail.              
694     3.42925125        3.42354534           0.0114118178       0               1.44898e+12     not_avail.              
695     3.44068209        3.43495716           0.0114498572       0               1.48776e+12     not_avail.              
696     3.45215103        3.44640701           0.0114880234       0               1.52106e+12     not_avail.              
697     3.4636582         3.45789504           0.0115263168       0               1.56328e+12     not_avail.              
698     3.47520372        3.46942135           0.0115647378       0               1.65643e+12     not_avail.              
699     3.48678774        3.48098609           0.011603287        0               1.70315e+12     not_avail.              
700     3.49841036        3.49258938           0.0116419646       0               1.72556e+12     not_avail.              
701     3.51007173        3.50423134           0.0116807711       0               1.73796e+12     not_avail.              
702     3.52177197        3.51591211           0.011719707        0               1.74241e+12     not_avail.              
703     3.53351121        3.52763182           0.0117587727       0               1.75215e+12     not_avail.              
704     3.54528958        3.53939059           0.0117979686       0               1.74036e+12     not_avail.              
705     3.55710721        3.55118856           0.0118372952       0               1.73347e+12     not_avail.              
706     3.56896423        3.56302586           0.0118767529       0               1.74095e+12     not_avail.              
707     3.58086078        3.57490261           0.011916342        0               1.73321e+12     not_avail.              
708     3.59279698        3.58681895           0.0119560632       0               1.72035e+12     not_avail.              
709     3.60477297        3.59877502           0.0119959167       0               1.7113e+12      not_avail.              
710     3.61678888        3.61077093           0.0120359031       0               1.70735e+12     not_avail.              
711     3.62884485        3.62280684           0.0120760228       0               1.69442e+12     not_avail.              
712     3.640941          3.63488286           0.0121162762       0               1.67833e+12     not_avail.              
713     3.65307747        3.64699914           0.0121566638       0               1.664e+12       not_avail.              
714     3.66525439        3.6591558            0.012197186        0               1.64111e+12     not_avail.              
715     3.67747191        3.67135298           0.0122378433       0               1.63985e+12     not_avail.              
716     3.68973015        3.68359083           0.0122786361       0               1.62727e+12     not_avail.              
717     3.70202925        3.69586946           0.0123195649       0               1.61198e+12     not_avail.              
718     3.71436934        3.70818903           0.0123606301       0               1.60751e+12     not_avail.              
719     3.72675058        3.72054966           0.0124018322       0               1.57832e+12     not_avail.              
720     3.73917308        3.73295149           0.0124431716       0               1.57969e+12     not_avail.              
721     3.75163699        3.74539466           0.0124846489       0               1.56711e+12     not_avail.              
722     3.76414244        3.75787931           0.0125262644       0               1.55001e+12     not_avail.              
723     3.77668959        3.77040558           0.0125680186       0               1.54495e+12     not_avail.              
724     3.78927855        3.7829736            0.012609912        0               1.51591e+12     not_avail.              
725     3.80190948        3.79558351           0.012651945        0               1.50509e+12     not_avail.              
726     3.81458251        3.80823545           0.0126941182       0               1.50195e+12     not_avail.              
727     3.82729779        3.82092957           0.0127364319       0               1.481e+12       not_avail.              
728     3.84005545        3.833666             0.0127788867       0               1.47486e+12     not_avail.              
729     3.85285563        3.84644489           0.012821483        0               1.45444e+12     not_avail.              
730     3.86569848        3.85926637           0.0128642212       0               1.42274e+12     not_avail.              
731     3.87858414        3.87213059           0.012907102        0               1.41931e+12     not_avail.              
732     3.89151276        3.88503769           0.0129501256       0               1.40454e+12     not_avail.              
733     3.90448447        3.89798782           0.0129932927       0               1.3803e+12      not_avail.              
734     3.91749942        3.91098111           0.0130366037       0               1.36859e+12     not_avail.              
735     3.93055775        3.92401772           0.0130800591       0               1.35005e+12     not_avail.              
736     3.94365961        3.93709778           0.0131236593       0               1.33402e+12     not_avail.              
737     3.95680514        3.95022144           0.0131674048       0               1.31943e+12     not_avail.              
738     3.96999449        3.96338884           0.0132112961       0               1.30006e+12     not_avail.              
739     3.9832278         3.97660014           0.0132553338       0               1.27133e+12     not_avail.              
740     3.99650523        3.98985547           0.0132995182       0               1.26086e+12     not_avail.              
741     4.00982691        4.00315499           0.01334385         0               1.24829e+12     not_avail.              
742     4.023193          4.01649884           0.0133883295       0               1.22879e+12     not_avail.              
743     4.03660365        4.02988717           0.0134329572       0               1.2151e+12      not_avail.              
744     4.05005899        4.04332012           0.0134777337       0               1.19862e+12     not_avail.              
745     4.06355919        4.05679786           0.0135226595       0               1.17822e+12     not_avail.              
746     4.07710439        4.07032052           0.0135677351       0               1.15999e+12     not_avail.              
747     4.09069473        4.08388825           0.0136129608       0               1.07112e+12     not_avail.              
748     4.10433038        4.09750121           0.0136583374       0               1.08451e+12     not_avail.              
749     4.11801148        4.11115955           0.0137038652       0               1.06872e+12     not_avail.              
750     4.13173819        4.12486342           0.0137495447       0               1.05605e+12     not_avail.              
751     4.14551065        4.13861296           0.0137953765       0               1.03039e+12     not_avail.              
752     4.15932902        4.15240834           0.0138413611       0               1.00457e+12     not_avail.              
753     4.17319345        4.1662497            0.013887499        0               9.82336e+11     not_avail.              
754     4.18710409        4.1801372            0.0139337907       0               9.69739e+11     not_avail.              
755     4.20106111        4.19407099           0.0139802366       0               9.50565e+11     not_avail.              
756     4.21506464        4.20805123           0.0140268374       0               9.34093e+11     not_avail.              
757     4.22911486        4.22207806           0.0140735935       0               9.12064e+11     not_avail.              
758     4.24321191        4.23615166           0.0141205055       0               8.87868e+11     not_avail.              
759     4.25735595        4.25027216           0.0141675739       0               8.74122e+11     not_avail.              
760     4.27154714        4.26443974           0.0142147991       0               8.54734e+11     not_avail.              
761     4.28578563        4.27865453           0.0142621818       0               8.25737e+11     not_avail.              
762     4.30007158        4.29291672           0.0143097224       0               8.0096e+11      not_avail.              
763     4.31440515        4.30722644           0.0143574215       0               7.62486e+11     not_avail.              
764     4.3287865         4.32158386           0.0144052795       0               7.51291e+11     not_avail.              
765     4.34321579        4.33598914           0.0144532971       0               7.35297e+11     not_avail.              
766     4.35769317        4.35044244           0.0145014748       0               7.06271e+11     not_avail.              
767     4.37221882        4.36494391           0.014549813        0               6.85291e+11     not_avail.              
768     4.38679288        4.37949372           0.0145983124       0               6.78156e+11     not_avail.              
769     4.40141552        4.39409204           0.0146469735       0               6.67888e+11     not_avail.              
770     4.41608691        4.40873901           0.0146957967       0               6.57082e+11     not_avail.              
771     4.4308072         4.42343481           0.0147447827       0               6.45574e+11     not_avail.              
772     4.44557656        4.43817959           0.014793932        0               6.28208e+11     not_avail.              
773     4.46039514        4.45297352           0.0148432451       0               6.13603e+11     not_avail.              
774     4.47526313        4.46781677           0.0148927226       0               5.97773e+11     not_avail.              
775     4.49018067        4.48270949           0.014942365        0               5.88894e+11     not_avail.              
776     4.50514794        4.49765185           0.0149921728       0               5.73216e+11     not_avail.              
777     4.5201651         4.51264403           0.0150421468       0               5.62488e+11     not_avail.              
778     4.53523232        4.52768617           0.0150922872       0               5.52416e+11     not_avail.              
779     4.55034976        4.54277846           0.0151425949       0               5.29886e+11     not_avail.              
780     4.56551759        4.55792106           0.0151930702       0               5.21989e+11     not_avail.              
781     4.58073598        4.57311413           0.0152437138       0               5.08571e+11     not_avail.              
782     4.5960051         4.58835784           0.0152945261       0               4.99344e+11     not_avail.              
783     4.61132512        4.60365237           0.0153455079       0               4.85548e+11     not_avail.              
784     4.6266962         4.61899787           0.0153966596       0               4.73857e+11     not_avail.              
785     4.64211852        4.63439453           0.0154479818       0               4.65956e+11     not_avail.              
786     4.65759225        4.64984252           0.0154994751       0               4.561e+11       not_avail.              
787     4.67311756        4.66534199           0.01555114         0               4.4759e+11      not_avail.              
788     4.68869462        4.68089313           0.0156029771       0               4.37819e+11     not_avail.              
789     4.7043236         4.69649611           0.015654987        0               4.29375e+11     not_avail.              
790     4.72000468        4.7121511            0.0157071703       0               4.19365e+11     not_avail.              
791     4.73573803        4.72785827           0.0157595276       0               4.08354e+11     not_avail.              
792     4.75152382        4.74361779           0.0158120593       0               4.00032e+11     not_avail.              
793     4.76736224        4.75942985           0.0158647662       0               3.93079e+11     not_avail.              
794     4.78325344        4.77529462           0.0159176487       0               3.85162e+11     not_avail.              
795     4.79919762        4.79121227           0.0159707076       0               3.79689e+11     not_avail.              
796     4.81519495        4.80718297           0.0160239432       0               3.72085e+11     not_avail.              
797     4.8312456         4.82320692           0.0160773564       0               3.65404e+11     not_avail.              
798     4.84734975        4.83928427           0.0161309476       0               3.58111e+11     not_avail.              
799     4.86350758        4.85541522           0.0161847174       0               3.5255e+11      not_avail.              
800     4.87971927        4.87159994           0.0162386665       0               3.4728e+11      not_avail.              
801     4.895985          4.88783861           0.0162927954       0               3.43197e+11     not_avail.              
802     4.91230495        4.9041314            0.0163471047       0               3.37676e+11     not_avail.              
803     4.9286793         4.92047851           0.016401595        0               3.31577e+11     not_avail.              
804     4.94510823        4.9368801            0.016456267        0               3.26224e+11     not_avail.              
805     4.96159193        4.95333637           0.0165111212       0               3.21577e+11     not_avail.              
806     4.97813057        4.96984749           0.0165661583       0               3.16601e+11     not_avail.              
807     4.99472434        4.98641365           0.0166213788       0               3.12067e+11     not_avail.              
808     5.01137342        5.00303503           0.0166767834       0               3.07242e+11     not_avail.              
809     5.028078          5.01971181           0.0167323727       0               3.02803e+11     not_avail.              
810     5.04483826        5.03644418           0.0167881473       0               2.97882e+11     not_avail.              
811     5.06165438        5.05323233           0.0168441078       0               2.94428e+11     not_avail.              
